166,gorlicki,Biecz,"Szkoła Podstawowa im. Tadeusza Kościuszki wRożnowicach",Rożnowice,,14,29,58,4,62,54,14,59,3,,,,,
167,gorlicki,Biecz,Szkoła Podstawowa im. Jana Pawła II w Sitnicy,Sitnica,,3,0,75,8,80,70,3,75,6,,,,,
168,gorlicki,Biecz,"Szkoła Podstawowa im. Mikołaja Kopernika wStrzeszynie",Strzeszyn,,13,23,55,3,70,40,13,62,4,,,,,
169,gorlicki,Biecz,"Szkoła Podstawowa im. Stefana Czarnieckiego wRacławicach",Racławice,,11,9,70,7,75,66,11,77,7,,,,,
170,gorlicki,Bobowa,"Szkoła Podstawowa im. mjr HenrykaDobrzańskiego",Jankowa,,11,9,60,5,66,54,11,61,4,,,,,
171,gorlicki,Bobowa,Szkoła Podstawowa,Stróżna,,7,0,55,3,61,50,7,54,2,,,,,
172,gorlicki,Bobowa,Szkoła Podstawowa w Sędziszowej,Sędziszowa,,5,60,62,5,68,55,5,55,2,,,,,
173,gorlicki,Bobowa,Szkoła Podstawowa,Bobowa,"BohaterówBobowej",42,7,54,3,61,48,42,64,4,,,,,
174,gorlicki,Bobowa,"Szkoła Podstawowa im. Mikołaja Kopernika wBrzanie",Brzana,,14,0,51,2,53,49,14,52,2,,,,,
175,gorlicki,Bobowa,Szkoła Podstawowa w Siedliskach,Siedliska,,27,4,56,4,65,47,27,61,4,,,,,
176,gorlicki,Bobowa,"Szkoła Podstawowa w Wilczyskach im. BatalionówChłopskich",Wilczyska,,12,0,59,4,72,46,12,55,2,,,,,
177,gorlicki,Gorlice,Szkoła Podstawowa im. Jana Pawła II w Stróżówce,Stróżówka,,29,21,60,5,69,50,29,60,3,,,,,
178,gorlicki,Gorlice,"Szkoła Podstawowa im. gen. WładysławaSikorskiego w Zespole Szkół w Ropicy Polskiej",Ropica Polska,,19,0,78,8,80,76,19,75,6,,,,,
179,gorlicki,Gorlice,"Szkoła Podstawowa im. św. Jana Pawła II wZespole Szkół w Szymbarku",Szymbark,,33,12,57,4,70,43,33,55,2,,,,,
180,gorlicki,Gorlice,"Szkoła Podstawowa im. Świętej Jadwigi Królowej wZespole Szkół w Klęczanach",Klęczany,pi,16,25,70,7,76,63,16,69,5,,,,,
181,gorlicki,Gorlice,"Szkoła Podstawowa im. Komisji EdukacjiNarodowej w Zagórzanach",Zagórzany,z,13,23,81,9,86,76,13,77,7,,,,,
182,gorlicki,Gorlice,"Szkoła Podstawowa im. Ignacego Łukasiewicza wKobylance",Kobylanka,,23,30,61,5,73,50,23,71,5,,,,,
183,gorlicki,Gorlice,"Zespół Szkół w Bystrej - Szkoła Podstawowa im. J.Słowackiego",Bystra,,17,0,61,5,71,50,17,58,3,,,,,
184,gorlicki,Gorlice,"Szkoła Podstawowa im. Marii Konopnickiej wKwiatonowicach",Kwiatonowice,,12,25,59,4,68,49,12,81,7,,,,,
185,gorlicki,Lipinki,"Zespół Szkół w Krygu Szkoła Podstawowa im.Ignacego Łukasiewicza",Kryg,,20,5,53,3,69,38,20,67,5,,,,,
186,gorlicki,Lipinki,Szkoła Podstawowa w Lipinkach,Lipinki,,24,8,54,3,67,41,24,68,5,,,,,
187,gorlicki,Lipinki,"Szkoła Podstawowa im. św. Jadwigi Królowej wPagorzynie",Pagorzyna,,7,14,51,2,64,39,7,58,3,,,,,
188,gorlicki,Lipinki,Szkoła Podstawowa w Wójtowej,Wójtowa,,9,22,56,4,69,43,,,,9,67,7,,
189,gorlicki,Łużna,Szkoła Podstawowa im.Jana Pawła II w Biesnej,Biesna,,6,33,65,6,65,64,6,74,6,,,,,
190,gorlicki,Łużna,"Szkoła Podstawowa im. Świętej Królowej Jadwigi wBieśniku",Bieśnik,,5,0,70,7,82,58,5,67,5,,,,,
191,gorlicki,Łużna,"Szkoła Podstawowa im. Ks. Stanisława Pękali wZespole Szkół w Szalowej",Szalowa,,21,5,66,6,70,63,21,72,6,,,,,
192,gorlicki,Łużna,"Zespół Szkolno - Przedszkolny w Mszance, SzkołaPodstawowa im. Kazimierza Wielkiego",Mszanka,,5,0,65,6,68,62,5,64,4,,,,,
193,gorlicki,Łużna,Zespół Szkolno-Przedszkolny w Woli Łużańskiej,"WolaŁużańska",,15,0,69,7,74,64,15,80,7,,,,,
194,gorlicki,Łużna,"Szkoła Podstawowa nr 1 im. Anny Leśkiewicz wŁużnej",Łużna,,33,6,56,4,64,49,33,62,4,,,,,
195,gorlicki,Łużna,"Zespół Szkolno - Przedszkolny w Łużnej SzkołaPodstawowa Nr 2",Łużna,,11,0,66,6,73,59,11,61,4,,,,,
196,gorlicki,Moszczenica,Szkoła Podstawowa im. Jana Pawła w Staszkówce,Staszkówka,,18,6,55,3,65,45,18,65,4,,,,,
197,gorlicki,Moszczenica,Szkoła Podstawowa im. Bronisława Wanata,Moszczenica,,37,22,68,7,79,58,37,71,5,,,,,
198,gorlicki,Ropa,Zespół Szkolno-Przedszkolny w Łosiu,Łosie,,5,20,84,9,81,87,5,91,9,,,,,
199,gorlicki,Ropa,Szkoła Podstawowa nr 2 w Ropie,Ropa,,17,0,61,5,74,48,17,71,5,,,,,
200,gorlicki,Ropa,Szkoła Podstawowa nr 1 im. KaOSG w Ropie,Ropa,,52,15,64,6,74,55,52,71,5,,,,,
201,gorlicki,Sękowa,Szkoła Podstawowa w Sękowej,Sękowa,,35,6,51,2,63,39,35,67,5,,,,,
202,gorlicki,Sękowa,"Szkoła Podstawowa im. Władysława Długosza wSiarach",Siary,pi,10,0,63,5,77,49,10,68,5,,,,,
203,gorlicki,Uście Gorlickie,"Szkoła Podstawowa im. Aleksandry Wisłockiej wGładyszowie",Gładyszów,,16,13,52,3,62,41,16,60,3,,,,,
204,gorlicki,Uście Gorlickie,Szkoła Podstawowa,"UścieGorlickie",,22,0,54,3,67,42,22,58,3,,,,,
205,gorlicki,Uście Gorlickie,"Szkoła Podstawowa w Brunarach im. KrólaKazimierza Wielkiego",Brunary,,10,0,65,6,76,53,10,62,4,,,,,
206,gorlicki,Uście Gorlickie,Szkoła Podstawowa w Śnietnicy,Śnietnica,,9,11,65,6,71,59,9,57,3,,,,,
207,gorlicki,Uście Gorlickie,Szkoła Podstawowa w Hańczowej,Hańczowa,,6,33,57,4,67,47,6,67,5,,,,,
208,gorlicki,Uście Gorlickie,Zespół Szkolno - Przedszkolny w Wysowej-Zdroju,Wysowa-Zdrój,,14,7,62,5,72,52,14,72,6,,,,,
209,krakowski,Czernichów,"Zespół Placówek Oświatowych w Rybnej - SzkołaPodstawowa im. Królowej Jadwigi w Rybnej",Rybna,,28,29,65,6,72,58,28,67,5,,,,,
210,krakowski,Czernichów,"Szkoła Podstawowa im. Tadeusza Kościuszki wCzernichowie",Czernichów,,28,11,62,5,69,55,28,77,7,,,,,
211,krakowski,Czernichów,"Szkoła Podstawowa, im. ks. StanisławaSłotwińskiego",Kamień,,14,29,59,4,69,49,14,74,6,,,,,
212,krakowski,Czernichów,"Szkoła Podstawowa im. św. Stanisława Kostki wNowej Wsi Szlacheckiej","Nowa WieśSzlachecka",,8,25,58,4,65,51,8,80,7,,,,,
213,krakowski,Czernichów,"Szkoła Podstawowa im. Księcia JózefaPoniatowskiego w Przegini Duchownej","PrzeginiaDuchowna",,9,0,58,4,71,45,9,68,5,,,,,
214,krakowski,Czernichów,Szkoła Podstawowa w Rusocicach,Rusocice,,11,9,60,5,67,52,11,74,6,,,,,
215,krakowski,Czernichów,"Szkoła Podstawowa im. Jana Pawła II wWołowicach",Wołowice,,24,17,68,7,73,63,24,63,4,,,,,
216,krakowski,Czernichów,"Publiczna Szkoła Podstawowa im. Jana IIISobieskiego w Czułówku",Czułówek,,11,18,68,7,70,66,11,80,7,,,,,
217,krakowski,"Igołomia-Wawrzeńczyce","Szkoła Podstawowa im. Tadeusza Kościuszki wWawrzeńczycach",Wawrzeńczyce,,28,14,66,6,75,57,28,80,7,,,,,
218,krakowski,"Igołomia-Wawrzeńczyce",Szkoła Podstawowa w Dobranowicach,Dobranowice,,5,20,66,6,72,60,5,77,7,,,,,
219,krakowski,"Igołomia-Wawrzeńczyce",Szkoła Podstawowa w Igołomi,Igołomia,,33,21,63,5,73,53,33,60,3,,,,,
220,krakowski,"Igołomia-Wawrzeńczyce","Szkoła Podstawowa im. Stanisława Staszica wTropiszowie",Tropiszów,,10,0,66,6,77,55,10,59,3,,,,,
221,krakowski,Iwanowice,Szkoła Podstawowa im. Wojska Polskiego,Damice,,12,33,72,7,82,62,12,74,6,,,,,
222,krakowski,Iwanowice,Szkoła Podstawowa im. Jana Pawła II,"IwanowiceWłościańskie",,22,9,55,3,63,48,22,75,6,,,,,
223,krakowski,Iwanowice,Szkoła Podstawowa im. św. Franciszka z Asyżu,Poskwitów,pi,12,8,76,8,76,77,12,76,6,,,,,
224,krakowski,Iwanowice,"Publiczna Szkoła Podstawowa im. św. JadwigiKrólowej z oddziałem przedszkolnym w Naramie",Narama,z,11,9,73,8,81,64,11,77,7,,,,,
225,krakowski,Iwanowice,"Szkoła Podstawowa im. Ks. Jana TwardowskiegoWidomej",Widoma,,14,14,69,7,79,60,14,79,7,,,,,
226,krakowski,Iwanowice,Publiczna Szkoła Podstawowa im. św. Jana Bosko,Celiny,,20,45,64,6,70,58,20,59,3,,,,,
227,krakowski,"Jerzmanowice-Przeginia","Szkoła Podstawowa im. Króla Jana III Sobieskiegow Przegini",Przeginia,,30,27,63,5,70,56,30,71,5,,,,,
228,krakowski,"Jerzmanowice-Przeginia","Szkoła Podstawowa im. Komisji EdukacjiNarodowej",Czubrowice,,13,15,51,2,67,35,13,53,2,,,,,
229,krakowski,"Jerzmanowice-Przeginia","Szkoła Podstawowa im. Marii Konopnickiej wRacławicach",Racławice,,20,45,66,6,76,56,20,57,3,,,,,
230,krakowski,"Jerzmanowice-Przeginia","Zespół Szkół w Jerzmanowicach - SzkołaPodstawowa im. Św. Królowej Jadwigi wJerzmanowicach",Jerzmanowice,,36,11,63,5,76,50,36,76,6,,,,,
231,krakowski,"Jerzmanowice-Przeginia","Publiczna Szkoła Podstawowa Fundacji""Elementarz"" w Sąspowie",Sąspów,,6,50,61,5,58,64,6,72,6,,,,,
232,krakowski,"Kocmyrzów-Luborzyca","Szkoła Podstawowa im. gen. Mariana Langiewiczaw Goszczy",Goszcza,,8,13,73,8,86,60,8,75,6,,,,,
233,krakowski,"Kocmyrzów-Luborzyca","Szkoła Podstawowa im. Tadeusza Kościuszki wGoszycach",Goszyce,,11,9,72,7,88,56,11,71,5,,,,,
234,krakowski,"Kocmyrzów-Luborzyca",Szkoła Podstawowa w Karniowie,Karniów,,8,13,73,8,79,67,8,74,6,,,,,
235,krakowski,"Kocmyrzów-Luborzyca",Szkoła Podstawowa w Kocmyrzowie I,Luborzyca,,20,25,72,7,76,69,20,81,7,,,,,
236,krakowski,"Kocmyrzów-Luborzyca","Szkoła Podstawowa im. 600-lecia UniwersytetuJagiellońskiego",Luborzyca,,13,15,62,5,75,49,13,75,6,,,,,
237,krakowski,"Kocmyrzów-Luborzyca","Szkoła Podstawowa im. M. Konopnickiej wŁososkowicach",Łososkowice,,5,0,58,4,76,40,5,47,1,,,,,
238,krakowski,"Kocmyrzów-Luborzyca",Szkoła Podstawowa im. Jana Pawła II w Łuczycach,Łuczyce,,17,18,61,5,71,51,17,67,5,,,,,
239,krakowski,"Kocmyrzów-Luborzyca",Szkoła Podstawowa w Maciejowicach,Maciejowice,,9,0,62,5,69,54,9,72,6,,,,,
240,krakowski,"Kocmyrzów-Luborzyca",Szkoła Podstawowa w Pietrzejowicach,Pietrzejowice,,7,14,69,7,76,61,7,73,6,,,,,
241,krakowski,"Kocmyrzów-Luborzyca","Szkoła Podstawowa im. Marszałka JózefaPiłsudskiego w Prusach",Prusy,pi,17,29,73,8,79,67,17,73,6,,,,,
242,krakowski,Krzeszowice,"Szkoła Podstawowa im. Henryka Sienkiewicza wKrzeszowicach",Krzeszowice,"Szkolnaz",89,27,67,6,78,55,89,76,6,,,,,
243,krakowski,Krzeszowice,Szkoła Podstawowa im. Jana Brzechwy w Sance,Sanka,,12,17,59,4,68,50,12,70,5,,,,,
244,krakowski,Krzeszowice,Szkoła Podstawowa im. Jana Łachuta w Ostrężnicy,Ostrężnica,,13,38,64,6,72,57,13,68,5,,,,,
245,krakowski,Krzeszowice,"Zespół Placówek Oświatowych w Woli FilipowskiejSzkoła Podstawowa im. Józefa Bema w WoliFilipowskiej","WolaFilipowska",Szkolna,26,15,64,6,73,55,26,75,6,,,,,
246,krakowski,Krzeszowice,"Zespół Szkół im. M. Konopnickiej w Nowej Górze -Szkoła Podstawowa",Nowa Góra,,13,38,72,7,77,67,13,72,6,,,,,
247,krakowski,Krzeszowice,"Szkoła Podstawowa im. Stanisława Wyspiańskiegow Filipowicach",Filipowice,,20,35,66,6,72,59,20,65,4,,,,,
248,krakowski,Krzeszowice,"Zespół Szkół - Szkoła Podstawowa im. T.Kościuszki w Zalasiu",Zalas,,37,22,62,5,70,54,37,67,5,,,,,
249,krakowski,Krzeszowice,Szkoła Podstawowa im. Józefa Ryłko w Czernej,Czerna,,9,33,66,6,78,54,9,74,6,,,,,
250,krakowski,Krzeszowice,"Szkoła Podstawowa im. Marszałka JózefaPiłsudskiego w Nawojowej Górze","NawojowaGóra",Szkolna,13,8,69,7,79,60,13,76,6,,,,,
251,krakowski,Krzeszowice,Publiczna Szkoła Podstawowa w Rudnie,Rudno,,4,25,36,1,55,16,4,62,4,,,,,
252,krakowski,Liszki,"Szkoła Podstawowa Nr 1 im. Św. Józefa wKaszowie",Kaszów,,18,17,68,7,75,61,18,69,5,,,,,
253,krakowski,Liszki,"Szkoła Podstawowa Nr 2 im. św. Jadwigi Królowejw Kaszowie",Kaszów,,9,0,67,6,79,55,9,74,6,,,,,
254,krakowski,Liszki,"Szkoła Podstawowa w Cholerzynie z filią wMnikowie",Cholerzyn,,16,50,71,7,80,62,16,74,6,,,,,
255,krakowski,Liszki,Szkoła Podstawowa im. A. Sewiołka w Czułowie,Czułów,,22,36,70,7,77,63,22,75,6,,,,,
256,krakowski,Liszki,"Szkoła Podstawowa im. Ojca Świętego Jana PawłaII w Jeziorzanach",Jeziorzany,,10,30,70,7,77,64,10,75,6,,,,,
257,krakowski,Liszki,"Szkoła Podstawowa im. św. Jana Kantego wLiszkach",Liszki,,11,9,57,4,72,42,11,60,3,,,,,
258,krakowski,Liszki,"Szkoła Podstawowa im. Kard. StefanaWyszyńskiego w Kryspinowie",Kryspinów,,25,16,72,7,81,63,25,77,7,,,,,
259,krakowski,Liszki,"Szkoła Podstawowa im. kpt. pil. MieczysławaMedweckiego w Morawicy",Morawica,,16,25,70,7,78,62,16,79,7,,,,,
260,krakowski,Liszki,Szkoła Podstawowa w Piekarach,Piekary,pi,22,9,59,4,67,51,22,70,5,,,,,
261,krakowski,Liszki,Szkoła Podstawowa w Rącznej,Rączna,,14,21,71,7,76,66,14,77,7,,,,,
262,krakowski,Michałowice,"Szkoła Podstawowa im. Ks. Jana Długosza wZespole Szkół w Raciborowicach",Raciborowice,"Jana Długoszaz",24,8,66,6,76,56,24,76,6,,,,,
263,krakowski,Michałowice,"Zespół Szkół - Szkoła Podstawowa im. Jana PawłaII w Michałowicach",Michałowice,Jana Pawła II,40,15,68,7,74,62,40,77,7,,,,,
264,krakowski,Mogilany,Szkoła Podstawowa im. Jana Pawła II,Gaj,Szkolna,22,23,67,6,75,58,22,75,6,,,,,
265,krakowski,Mogilany,"Szkoła Podstawowa im. Oskara Kolberga wBukowie",Buków,,9,56,73,8,84,62,9,73,6,,,,,
266,krakowski,Mogilany,"Szkoła Podstawowa im. Marii Konopnickiej wKonarach",Konary,,14,29,73,8,76,70,14,76,6,,,,,
267,krakowski,Mogilany,"Szkoła Podstawowa im. Janusza Korczaka wLibertowie",Libertów,Jana Pawła II,31,23,76,8,78,74,31,87,8,,,,,
268,krakowski,Mogilany,"Szkoła Podstawowa im. Świętej Jadwigi Królowej wLusinie",Lusina,Zdrojowa,10,50,58,4,67,50,10,69,5,,,,,
269,krakowski,Mogilany,"Szkoła Podstawowa im. Józefa Nowina Konopki wMogilanach",Mogilany,"Św. BartłomiejaAp.",34,26,76,8,79,73,34,82,7,,,,,
270,krakowski,Mogilany,"Szkoła Podstawowa im. Świętej FaustynyKowalskiej we Włosani",Włosań,Królowej Polski,15,27,61,5,69,52,15,71,5,,,,,
271,krakowski,Skała,"Szkoła Podstawowa im. Władysława Łokietka wSkale",Skała,Topolowa,46,20,67,6,76,58,46,74,6,,,,,
272,krakowski,Skała,"Szkoła Podstawowa im. H. Sienkiewicza wCianowicach",Cianowice,Szkolna,16,38,73,8,79,67,16,70,5,,,,,
273,krakowski,Skała,Szkoła Podstawowa w Minodze,Minoga,,10,30,74,8,78,70,10,70,5,,,,,
274,krakowski,Skała,Szkoła Podstawowa im. Jana Brzechwy,Szczodrkowice,,7,43,70,7,82,57,7,63,4,,,,,
275,krakowski,Skała,Szkoła Podstawowa w Smardzowicach,Smardzowice,,4,0,76,8,78,74,4,79,7,,,,,
276,krakowski,Skawina,"Szkoła Podstawowa nr 1 im. Mikołaja Kopernika wSkawinie",Skawina,Korabnicka,94,30,65,6,72,58,94,79,7,,,,,
277,krakowski,Skawina,"Szkoła Podstawowa im. Armii Krajowej w WielkichDrogach",Wielkie Drogi,,6,83,75,8,79,70,6,78,7,,,,,
278,krakowski,Skawina,Szkoła Podstawowa Specjalna,Wielkie Drogi,,11,9,25,1,34,17,11,34,1,,,,,
279,krakowski,Skawina,"Szkoła Podstawowa Nr 2 im. Kazimierza Wielkiegow Skawinie",Skawina,Żwirki i Wigury,95,37,70,7,78,61,95,77,7,,,,,
280,krakowski,Skawina,Szkoła Podstawowa w Woli Radziszowskiej,"WolaRadziszowska",,25,20,63,5,73,53,25,74,6,,,,,
281,krakowski,Skawina,Szkoła Podstawowa w Kopance,Kopanka,pi,13,31,61,5,68,53,13,69,5,,,,,
282,krakowski,Skawina,"Szkoła Podstawowa nr 4 im. St. Wyspiańskiego wSkawinie",Skawina,Wyspiańskiego,34,38,73,8,76,71,34,78,7,,,,,
283,krakowski,Skawina,"Zespół Szkolno - Przedszkolny w Krzęcinie, SzkołaPodstawowa im. Batalionów Chłopskich wKrzęcinie, Przedszkole Samorządowe w PolanceHallera",Krzęcin,,24,46,72,7,72,71,24,73,6,,,,,
284,krakowski,Skawina,"Zespół Szkół Publicznych w Radziszowie - SzkołaPodstawowa im. św. Stanisława",Radziszów,Szkolna,41,29,59,4,68,50,41,78,7,,,,,
285,krakowski,Skawina,Szkoła Podstawowa im. Walerego Goetla,Zelczyna,,24,33,75,8,78,73,24,76,6,,,,,
286,krakowski,Skawina,"Szkoła Podstawowa w Rzozowie im. św. JadwigiKrólowej",Rzozów,,11,55,72,7,78,66,11,77,7,,,,,
287,krakowski,Skawina,Szkoła Podstawowa w Jaśkowicach,Jaśkowice,,7,57,71,7,76,66,7,70,5,,,,,
288,krakowski,Słomniki,"Szkoła Podstawowa im. T. Kościuszki wNiedźwiedziu",Niedźwiedź,,20,35,63,5,73,52,20,63,4,,,,,
289,krakowski,Słomniki,"Szkoła Podstawowa im. Kazimierza Wielkiego wSłomnikach",Słomniki,Świerczewskiego,61,25,62,5,70,53,61,67,5,,,,,
290,krakowski,Słomniki,Szkoła Podstawowa w Kacicach,Kacice,,7,0,62,5,71,53,7,60,3,,,,,
291,krakowski,Słomniki,Szkoła Podstawowa w Smrokowie,Smroków,,14,36,61,5,69,54,14,68,5,,,,,
292,krakowski,Słomniki,Szkoła Podstawowa w Prandocinie,Prandocin,,21,5,60,5,71,50,21,67,5,,,,,
293,krakowski,Słomniki,"Zespół Szkół im. Stanisława Wyspiańskiego wWaganowicach - Szkoła Podstawowa",Waganowice,,13,8,68,7,72,63,13,67,5,,,,,
294,krakowski,Sułoszowa,"Szkoła Podstawowa im. Powstańców Styczniowychw Wielmoży",Wielmoża,,17,12,64,6,76,51,17,72,6,,,,,
295,krakowski,Sułoszowa,Szkoła Podstawowa Nr 1 im. Jana Pawła II,Sułoszowa,Szkolna,13,38,57,4,65,49,13,58,3,,,,,
296,krakowski,Sułoszowa,"Publiczna Szkoła Podstawowa nr 2 im. BatalionówChłopskich w Sułoszowej",Sułoszowa,Olkuska,15,40,62,5,71,53,15,59,3,,,,,
297,krakowski,Sułoszowa,"Zespół Placówek Oświatowych Publiczna SzkołaPodstawowa im. W. Szafera","WolaKalinowska",Szkolna,7,57,75,8,82,68,7,81,7,,,,,
298,krakowski,Świątniki Górne,Szkoła Podstawowa im. Adama Mickiewicza,"ŚwiątnikiGórne",Bielowicza,25,4,68,7,72,64,25,79,7,,,,,
299,krakowski,Świątniki Górne,"Szkoła Podstawowa im. Jana Kowalczyka wRzeszotarach",Rzeszotary,Pod Dębiną,14,14,68,7,70,66,14,76,6,,,,,
300,krakowski,Świątniki Górne,Szkoła Podstawowa im. M. Stasiukowej w Ochojnie,Ochojno,Podhalańska,12,17,67,6,76,58,12,71,5,,,,,
301,krakowski,Świątniki Górne,"Szkoła Podstawowa im. ks. Jana Twardowskiego wOlszowicach",Olszowice,Świętego Florianpai,12,8,58,4,70,47,12,72,6,,,,,
302,krakowski,Świątniki Górne,Szkoła Podstawowa we Wrząsowicach,Wrząsowice,Szkolna,16,38,76,8,78,75,16,76,6,,,,,
303,krakowski,Wielka Wieś,Szkoła Podstawowa w Bęble,Bębło,Krakowska,21,14,71,7,72,71,21,78,7,,,,,
304,krakowski,Wielka Wieś,"Zespół Szkolno-Przedszkolny w Modlnicy, SzkołaPodstawowa im. św.Stanisława Kostki w Modlnicy zoddziałami integracyjnymi",Modlnica,Sportowa,34,12,64,6,73,55,34,73,6,,,,,
305,krakowski,Wielka Wieś,"Szkoła Podstawowa im. ks. StanisławaKonarskiego w Wielkiej Wsi",Wielka Wieś,Szkolna,14,29,79,9,81,78,14,85,8,,,,,
306,krakowski,Zabierzów,Szkoła Podstawowa im. Bohaterów Westerplatte,Nielepice,,17,47,62,5,69,55,17,68,5,,,,,
307,krakowski,Zabierzów,"Zespół Szkolno-Przedszkolny w Zabierzowie-Szkoła Podstawowa im.II Armii Wojska Polskiego",Zabierzów,Szkolna,54,15,68,7,74,62,54,83,8,,,,,
308,krakowski,Zabierzów,Zespół Szkolno- Przedszkolny w Balicach,Balice,Szkolna,22,9,58,4,68,48,22,69,5,,,,,
309,krakowski,Zabierzów,"Szkoła Podstawowa w Brzeziu im. TadeuszaKościuszki",Brzezie,Szkolna,15,20,66,6,70,61,15,87,8,,,,,
310,krakowski,Zabierzów,"Szkoła Podstawowa im. por. Piotra Olka ps.""Gołąb""",Kobylany,Jana Pawła II,12,17,76,8,89,63,12,93,9,,,,,
311,krakowski,Zabierzów,"Integracyjna Szkoła Podstawowa im. OfiarPacyfikacji w Radwanowicach",Radwanowice,Szkolna,12,17,63,5,75,52,12,76,6,,,,,
312,krakowski,Zabierzów,"Zespół Szkół w Rudawie - Szkoła Podstawowa im.Armii Krajowej w Rudawie",Rudawa,"StanisławaPolaczka",38,26,66,6,73,59,38,72,6,,,,,
313,krakowski,Zabierzów,Szkoła Podstawowa Przy Zespole Szkół w Rząsce,Rząska,Krakowska,16,25,66,6,73,59,16,81,7,,,,,
314,krakowski,Zabierzów,"Szkoła Podstawowa im. Ks. Józefa Poniatowskiegow Bolechowicach",Bolechowice,Szkolna,35,17,74,8,80,68,35,82,7,,,,,
315,krakowski,Zabierzów,Niepubliczna Szkoła Podstawowa w Zelkowie,Zelków,Jana Pawła II,12,8,68,7,75,61,12,93,9,,,,,
316,krakowski,Zielonki,"Szkoła Podstawowa im. Jerzego Kukuczki wKorzkwi",Korzkiew,,18,17,68,7,74,63,18,76,6,,,,,
317,krakowski,Zielonki,"Szkoła Podstawowa im. EugeniuszaKwiatkowskiego w Owczarach",Owczary,Długa,8,25,75,8,82,68,8,81,7,,,,,
318,krakowski,Zielonki,"Szkoła Podstawowa im. J. Piłsudskiego w WoliZachariaszowskiej","WolaZachariaszowska",Świętego Floriana,24,17,65,6,70,60,24,82,7,,,,,
319,krakowski,Zielonki,Szkoła Podstawowa im. Jana Pawła II w Zielonkac,Zielonki,"Ks. JanaMichalika",93,15,77,8,80,74,93,85,8,,,,,
320,krakowski,Zielonki,"Szkoła Podstawowa im. Stanisława Wyspiańskiegow Bibicach",Bibice,"TadeuszapiKościuszki",73,22,76,8,81,72,73,86,8,,,,,
321,limanowski,m. Limanowa,"Szkoła Podstawowa Nr 1 im. Marii Konopnickiej wLimanowej",Limanowa,"MariiKonopnickiejz",45,44,70,7,77,63,45,70,5,,,,,
322,limanowski,m. Limanowa,"Szkoła Podstawowa nr 2 im. Tadeusza Kościuszkiw Limanowej",Limanowa,Piłsudskiego,42,12,62,5,71,54,42,75,6,,,,,
323,limanowski,m. Limanowa,Szkoła Podstawowa,Limanowa,Jordana,89,18,62,5,72,52,89,69,5,,,,,
324,limanowski,m. Mszana Dolna,Szkoła Podstawowa nr 1 im. Henryka Sienkiewicza,Mszana Dolna,Sienkiewicza,54,31,73,8,79,67,54,72,6,,,,,
325,limanowski,m. Mszana Dolna,"Szkoła Podstawowa nr 2 im. Mikołaja Reja wMszanie Dolnej",Mszana Dolna,Rynek,58,22,59,4,67,52,58,61,4,,,,,
326,limanowski,Dobra,"Szkoła Podstawowa im. Batalionów Chłopskich wChyszówkach",Chyszówki,,8,25,54,3,64,44,8,53,2,,,,,
327,limanowski,Dobra,Szkoła Podstawowa w Dobrej,Dobra,,48,15,58,4,72,44,34,68,5,14,52,3,,
328,limanowski,Dobra,"Szkoła Podstawowa im. Janusza Korczaka wWilczycach",Wilczyce,,13,38,78,8,78,78,13,85,8,,,,,
329,limanowski,Dobra,Szkoła Podstawowa im. Jana Pawła II w Skrzydlnej,Skrzydlna,,12,25,63,5,73,53,12,70,5,,,,,
330,limanowski,Dobra,Szkoła Podstawowa im. Stanisława Wyspiańskiego,Stróża,,5,0,52,3,61,42,5,53,2,,,,,
331,limanowski,Dobra,Szkoła Podstawowa w Jurkowie,Jurków,,23,9,68,7,73,62,23,68,5,,,,,
332,limanowski,Jodłownik,"Szkoła Podstawowa im. Henryka Sienkiewicza wSzyku",Szyk,,13,31,62,5,78,47,13,51,2,,,,,
333,limanowski,Jodłownik,"Szkoła Podstawowa im. Tadeusza Kościuszki wWilkowsku",Wilkowisko,,15,0,61,5,64,57,15,60,3,,,,,
334,limanowski,Jodłownik,"Szkoła Podstawowa im. Adama Mickiewicza wKrasnem-Lasocice","Krasne -Lasocice",,4,25,52,3,64,40,4,70,5,,,,,
335,limanowski,Jodłownik,"Szkoła Podstawowa im. Wł. Broniewskiego wJodłowniku",Jodłownik,,15,27,56,4,64,48,15,59,3,,,,,
336,limanowski,Jodłownik,"Szkoła Podstawowa im. Władysława Orkana wSzczyrzycu",Szczyrzyc,,24,17,66,6,75,57,24,58,3,,,,,
337,limanowski,Jodłownik,"Szkoła Podstawowa im. Jana Pawła II w Sadku-Kostrzy","Sadek -Kostrza",,6,83,73,8,83,62,6,57,3,,,,,
338,limanowski,Kamienica,Szkoła Podstawowa w Zalesiu,Zalesie,,19,21,64,6,74,54,19,65,4,,,,,
339,limanowski,Kamienica,Szkoła Podstawowa im. Jana Sobieskiego,Zbludza,,7,29,71,7,79,64,7,84,8,,,,,
340,limanowski,Kamienica,"Szkoła Podstawowa im. Marii Konopnickiej wZasadnem",Zasadne,,8,0,57,4,66,48,8,69,5,,,,,
341,limanowski,Kamienica,Szkoła Podstawowa Nr 1 w Kamienicy,Kamienica,,23,26,60,5,73,47,23,58,3,,,,,
342,limanowski,Kamienica,"Szkoła Podstawowa nr 1 im. 1 Pułku StrzelcówPodhalańskich Armii Krajowej w Szczawie",Szczawa,pi,13,15,58,4,74,41,13,70,5,,,,,
