140,krakowski,Michałowice,"Zespół Szkół - Gimnazjum im. Wł. Jagiełły wWięcławicach Starych","WięcławiceStare",św. Jakuba,19,11%,69,5,57,5,50,6,51,5,19,72,6,19,48,0,,,0,,0,,0,
141,krakowski,Michałowice,Gimnazjum im. ks. kard. Adama Stefana Sapiehy,Michałowice,Jana Pawła II,44,27%,75,7,63,6,43,5,54,6,41,74,6,41,54,3,46,,0,,0,,0,
142,krakowski,Mogilany,Gimnazjum w Mogilanach,Mogilany,"Św. BartłomiejaApostoła",51,39%,76,7,69,8,56,7,59,7,50,77,7,50,61,1,75,,0,,0,,0,
143,krakowski,Mogilany,Gimnazjum im. Jana Pawła II w Gaju,Gaj,Szkolna,26,31%,66,4,59,5,49,6,51,5,25,57,4,25,34,1,58,,0,,0,,0,
144,krakowski,Skała,"Gimnazjum nr 1 z Oddziałami Integracyjnymi iSportowymi w Skale",Skała,"ks. StanisławaPołetka",79,28%,75,7,64,7,60,8,57,7,78,69,6,78,49,1,63,,0,,0,,0,
145,krakowski,Skawina,Katolickie Gimnazjum im. Jana Pawła II,Skawina,ks. Troski,56,23%,84,8,79,9,74,9,71,8,50,90,8,50,76,6,78,8,0,,0,,0,
146,krakowski,Skawina,"Gimnazjum Nr 1 z Oddziałami Integracyjnymi im.Noblistów Polskich",Skawina,"WincentegoWitosa",196,38%,70,5,62,6,49,6,55,6,190,70,6,190,47,2,59,,0,,4,69,0,
147,krakowski,Skawina,Gimnazjum Specjalne,Wielkie Drogi,,21,5%,41,2,36,2,24,2,31,1,21,37,1,21,16,0,,,0,,0,,0,
148,krakowski,Skawina,Gimnazjum nr 2,Skawina,Mickiewicza,96,39%,71%,6,60,6,47,6,57,7,96,58,4,96,37,0,,,0,,0,,0,
149,krakowski,Skawina,"Zespół Szkół Publicznych w Radziszowie -Gimnazjum im. Jana Pawła II",Radziszów,Szkolna,64,38%,71,6,58,5,46,5,52,5,64,58,4,64,39,0,,,0,,0,,0,
150,krakowski,Słomniki,"Prywatne Gimnazjum im. Jana Pawła II wSmrokowie",Smroków,,16,38%,63,4,55,4,44,5,48,4,16,46,2,16,27,0,,,0,,0,,0,
151,krakowski,Słomniki,"Publiczne Gimnazjum im. Kazimierza Wielkiegow Słomnikach",Słomniki,"Świerczewskiego",49,14%,71,6,69,8,49,6,58,7,46,67,5,46,43,3,44,,0,,0,,0,
152,krakowski,Słomniki,Prywatne Gimnazjum w Kacicach,Kacice,,10,0%,72,6,63,6,60,8,51,5,10,53,3,10,36,0,,,0,,0,,0,
153,krakowski,Słomniki,Publiczne Gimnazjum w Prandocinie,Prandocin,,23,0%,73,6,59,5,49,6,50,5,23,67,5,23,45,0,,,0,,0,,0,
154,krakowski,Słomniki,"Publiczne Gimnazjum im. T. Kościuszki wNiedźwiedziu",Niedźwiedź,,20,0%,78,7,65,7,38,4,54,6,19,72,6,19,58,0,,,0,,1,45,0,
155,krakowski,Sułoszowa,Gimnazjum w Sułoszowej,Sułoszowa,Szkolna,43,26%,71,6,59,5,51,6,51,5,42,59,4,42,37,1,23,,0,,0,,0,
156,krakowski,Świątniki Górne,Gimnazjum im. Biblioteki Polskiej w Paryżu,"ŚwiątnikiGórne",Bruchnalskiego,130,25%,71,6,65,7,57,7,55,6,130,70,6,130,53,0,,,0,,0,,0,
157,krakowski,Wielka Wieś,"Gimnazjum im. ks. Jana Twardowskiego wBiałym Kościele",Biały Kościół,Krakowska,38,37%,78,7,66,7,55,7,56,7,35,75,7,35,57,3,57,,0,,0,,0,
158,krakowski,Wielka Wieś,"Zespół Szkolno-Przedszkolny w Modlnicy,Gimnazjum w Modlnicy im.Oskara Kolberga",Modlnica,Sportowa,39,36%,78,7,72,8,58,7,56,7,38,73,6,38,54,1,58,,0,,0,,0,
159,krakowski,Zabierzów,"Zespół Szkół w Rudawie - Gimnazjum zOddziałami Integracyjnymi im. HenrykaSienkiewicza w Rudawie",Rudawa,"StanisławaPolaczka",42,31%,74,7,69,8,54,7,59,7,32,75,7,32,58,10,55,5,1,75,0,,0,
160,krakowski,Zabierzów,Zespół Szkół w Rząsce - Gimnazjum,Rząska,Krakowska,35,26%,73,6,64,7,51,6,56,7,25,84,8,25,67,11,48,4,0,,0,,0,
161,krakowski,Zabierzów,Gimnazjum im. Jana Matejki w Zabierzowie,Zabierzów,Kolejowa,126,21%,76,7,66,7,51,6,56,7,119,78,7,119,59,7,67,7,1,70,0,,0,
162,krakowski,Zielonki,Gimnazjum w Bibicach,Bibice,"TadeuszaKościuszki",74,30%,79,8,73,8,56,7,64,8,73,85,8,73,69,1,73,,0,,0,,0,
163,krakowski,Zielonki,"Gimnazjum im. Józefa Piłsudskiego w WoliZachariaszowskiej","WolaZachariaszowska","ŚwiętegoFloriana",17,24%,72,6,61,6,59,7,58,7,17,64,5,17,43,0,,,0,,0,,0,
164,krakowski,Zielonki,Gimnazjum im. Jana Pawła II w Zielonkach,Zielonki,"Ks. JanaMichalika",61,21%,77,7,71,8,57,7,60,7,60,80,7,60,64,1,90,,0,,0,,0,
165,krakowski,Zielonki,Gimnazjum im. Jerzego Kukuczki w Korzkwi,Korzkiew,,34,26%,72,6,58,5,48,6,51,5,28,60,4,28,38,6,53,5,0,,0,,0,
166,limanowski,m. Limanowa,Gimnazjum nr 2 w Limanowej,Limanowa,Piłsudskiego,63,11%,76,7,65,7,51,6,55,6,62,75,7,62,58,1,75,,0,,0,,0,
167,limanowski,m. Limanowa,Gimnazjum Nr 1,Limanowa,"MariiKonopnickiej",47,34%,83,8,67,7,60,8,60,7,47,77,7,47,56,0,,,0,,0,,0,
168,limanowski,m. Limanowa,Gimnazjum nr 4 w Limanowej,Limanowa,Reymonta,21,10%,70%,5,54,4,51,6,52,5,19,69,6,19,48,2,45,,0,,0,,0,
169,limanowski,m. Limanowa,Gimnazjum nr 3 w Limanowej,Limanowa,Jordana,98,20%,76,7,60,6,54,7,54,6,96,67,5,96,48,2,36,,0,,0,,0,
170,limanowski,m. Mszana Dolna,Gimnazjum,Mszana Dolna,Fabryczna,6,0%,26,1,40,2,22,2,40,2,4,29,,4,13,0,,,0,,0,,0,
171,limanowski,m. Mszana Dolna,"Gimnazjum Miejskie nr 2 im. Jana Pawła II wMszanie Dolnej",Mszana Dolna,Rynek,69,20%,66,%4,57,5,43,5,51,5,60,59,4,60,38,9,63,7,0,,0,,0,
172,limanowski,m. Mszana Dolna,Gimnazjum Miejskie nr 1,Mszana Dolna,Sienkiewicza,46,24%,76,7,63,6,56,7,51,5,42,70,6,42,48,4,42,,0,,0,,0,
173,limanowski,Dobra,Publiczne Gimnazjum w Dobrej,Dobra,,39,8%,77,7,61,6,45,5,52,5,35,54,3,35,38,4,71,,4,49,0,,0,
174,limanowski,Dobra,Publiczne Gimnazjum w Skrzydlnej,Skrzydlna,,15,20%,61,3,51,3,34,3,44,3,11,62,5,11,37,4,30,,0,,0,,0,
175,limanowski,Dobra,Gimnazjum Publiczne w Jurkowie,Jurków,,38,16%,68,5,54,4,41,4,48,4,31,60,4,31,33,7,36,2,0,,0,,0,
176,limanowski,Jodłownik,Gimnazjum w Wilkowisku,Wilkowisko,,12,8%,68,5,61,6,39,4,47,4,10,58,4,10,33,2,46,,0,,0,,0,
177,limanowski,Jodłownik,Publiczne Gimnazjum w Jodłowniku,Jodłownik,,26,27%,74,7,74,8,49,6,62,8,26,59,4,26,36,0,,,0,,0,,0,
178,limanowski,Jodłownik,"Gimnazjum Publiczne im. Jana Pawła II w Sadku-Kostrzy",Sadek - Kostrza,,26,27%,77,7,65,7,55,7,55,6,21,66,5,21,51,5,58,6,0,,0,,0,
179,limanowski,Kamienica,Gimnazjum w Kamienicy,Kamienica,,72,17%,64,4,52,4,39,4,43,3,72,54,3,72,35,0,,,0,,0,,0,
180,limanowski,Kamienica,"Gimnazjum im. 1 Pułku Strzelców PodhalańskichArmii Krajowej w Szczawie",Szczawa,,24,25%,72,6,65,7,49,6,57,7,24,59,4,24,41,0,,,0,,0,,0,
181,limanowski,Kamienica,Gimnazjum w Zalesiu,Zalesie,,14,7%,69,5,59,5,44,5,48,4,14,57,4,14,38,0,,,0,,0,,0,
182,limanowski,Laskowa,Publiczne Gimnazjum im. Janusza Korczaka,Laskowa,,63,11%,69,5,60,6,49,6,52,5,63,63,5,63,43,0,,,0,,0,,0,
183,limanowski,Laskowa,"Zespół Szkół - Publiczne Gimnazjum wUjanowicach im. Świętej Kingi",Ujanowice,,41,24%,68,5,61,6,58,7,50,5,39,49,3,39,31,2,49,,0,,0,,0,
184,limanowski,Limanowa,Publiczne Gimnazjum w Pasierbcu,Pasierbiec,,21,24%,72,6,55,4,52,7,51,5,18,56,4,18,33,2,66,,0,,0,,0,
185,limanowski,Limanowa,Publiczne Gimnazjum,Męcina,,60,12%,69,5,52,4,44,5,47,4,60,59,4,60,38,0,,,0,,0,,0,
186,limanowski,Limanowa,"Zespół Szkół im. St. Wyspiańskiego w Rupniowie -Publiczne Gimnazjum w Rupniowie I",Rupniów,,34,32%,78,7,66,7,46,5,51,5,34,57,4,34,31,0,,,0,,0,,0,
187,limanowski,Limanowa,Publiczne Gimnazjum w Pisarzowej,Pisarzowa,,52,33%,72,6,64,7,54,7,56,7,41,57,4,41,42,11,43,3,1,100,0,,0,
188,limanowski,Limanowa,"Zespół Szkół Nr 1 w Starej Wsi PubliczneGimnazjum Nr 1 w Starej Wsi",Stara Wieś,,23,43%,61,3,54,4,47,6,46,4,23,53,3,23,32,0,,,0,,0,,0,
189,limanowski,Limanowa,Publiczne Gimnazjum w Mordarce,Mordarka,,48,25%,73,6,59,5,44,5,51,5,38,55,4,38,33,10,56,6,0,,0,,0,
190,limanowski,Limanowa,"Zespół Szkół im. Stanisława Konarskiego w StarejWsi II - Gimnazjum Publiczne w Starej Wsi II",Stara Wieś,,33,33%,71,6,56,5%,44,5,50,5,33,44,2,33,23,0,,,0,,0,,0,
191,limanowski,Łukowica,Gimnazjum im. Michała Sędziwoja w Łukowicy,Łukowica,,83,19%,70%,5,59,5,51,6,53,6,78,58,4,78,38,5,39,3,0,,0,,0,
192,limanowski,Łukowica,Zespół Szkół w Przyszowej - Gimnazjum,Przyszowa,,49,14%,64,4,55,4,42,5,51,5,41,54,3,41,31,8,40,3,0,,0,,0,
193,limanowski,Mszana Dolna,"Gimnazjum Nr 1 im. Kard. Stefana Wyszyńskiegow Kasinie Wielkiej",Kasina Wielka,,27,4%,66,4,55,4,42,5,53,6,21,62,5,21,43,6,37,2,1,25,0,,0,
194,limanowski,Mszana Dolna,"Zespół Placówek Oświatowych, Gimnazjum nr 4im. ks. prof. Józefa Tischnera w Mszanie Górnej",Mszana Górna,,76,13%,64,%4,55,4,44,5,51,5,76,48,3,76,25,0,,,0,,0,,0,
195,limanowski,Mszana Dolna,"Gimnazjum nr 2 w Kasince Małej im. KsiędzaKanonika Stanisława Urygi",Kasinka Mała,,50,18%,67,5,66,7,46,5,52,5,50,55,4,50,35,0,,,0,,0,,0,
196,limanowski,Mszana Dolna,"Zespół Placówek Oświatowych w Rabie Niżnej -Gimnazjum Nr 3 im. Jana Pawła II",Raba Niżna,,37,5%,73,6,69,8,48,6,53,6,37,65,5,37,46,0,,,0,,0,,0,
197,limanowski,Niedźwiedź,ZSz - Gimnazjum Publiczne w Porębie Wielkiej,Poręba Wielka,,31,3%,67,5,61,6,43,5,48,4,29,53,3,29,32,2,63,,2,48,0,,0,
198,limanowski,Niedźwiedź,"Zespół Placówek Oświatowych im. Jana Pawła II -Gimnazjum Publiczne",Podobin,,20,25%,59,3,50,3,36,3,50,5,18,50,3,18,27,2,18,,0,,0,,0,
199,limanowski,Niedźwiedź,"Gimnazjum Publiczne im. KatarzynySmreczyńskiej",Konina,,22,14%,63,4,52,4,35,3,44,3,22,47,2,22,26,0,,,0,,0,,0,
200,limanowski,Słopnice,Gimnazjum w Słopnicach,Słopnice,,122,32%,67,5,56,5,47,6,52,5,113,54,3,113,35,9,51,5,0,,0,,0,
201,limanowski,Tymbark,Gimnazjum Samorządowe w Tymbarku,Tymbark,Rynek,58,19%,71,6,61,6,53,7,51,5,57,56,4,57,34,1,60,,0,,0,,0,
202,limanowski,Tymbark,Niepubliczne Gimnazjum im. Jana Pawła II,Piekiełko,,23,26%,68,5,56,5,45,5,49,5,23,54,3,23,36,0,,,0,,0,,0,
203,miechowski,Charsznica,"Gimnazjum im. Antoniego Malatyńskiego wCharsznicy","Miechów-Charsznica",Szkolna,49,22%,70,5,52,4,41,4,49,5,49,62,5,49,43,0,,,0,,0,,0,
204,miechowski,Charsznica,Zespół Szkół w Tczycy Gimnazjum,Tczyca,,17,24%,78,7,61,6,46,5,53,6,17,65,5,17,46,0,,,0,,0,,0,
205,miechowski,Gołcza,Gimnazjum w Gołczy,Gołcza,,63,3%,68,5,53,4,50,6,55,6,63,57,4,63,36,0,,,0,,0,,0,
206,miechowski,Kozłów,Gminny Zespół Szkół w Kozłowie - Gimnazjum,Kozłów,,25,12%,71,6,51,3,44,5,55,6,25,61,5,25,43,0,,,0,,0,,0,
207,miechowski,Książ Wielki,"Gimnazjum im. Stefana Żechowskiego w KsiążuWielkim",Książ Wielki,M. Reja,44,25%,67,5,59,5,44,5,52,5,42,59,4,42,39,2,70,,0,,0,,0,
208,miechowski,Miechów,"Gimnazjum Nr 1 im. Macieja Miechowity wMiechowie",Miechów,"Os. Gen.Sikorskiego",149,18%,68,5,61,6,46,5,57,7,146,59,4,146,41,3,42,,0,,0,,0,
209,miechowski,Miechów,Prywatne Gimnazjum OMEGA,Miechów,Konopnickiej,8,25%,75,7,57,5,59,7,57,7,8,72,6,8,57,0,,,0,,0,,0,
210,miechowski,Miechów,"Niepubliczne Gimnazjum w Miechowie ZakładuDoskonalenia Zawodowego w Kielcach",Miechów,Ks. Skorupki,21,10%,73%,6,57,5,34,3,49,5,21,75,7,21,50,0,,,0,,0,,0,
211,miechowski,Racławice,"Gimnazjum im. Tadeusza Kościuszki wRacławicach",Racławice,,21,38%,64,4,54,4,45,5,44,3,21,62,5,21,39,0,,,0,,0,,0,
212,miechowski,Słaboszów,Gimnazjum w Dziaduszycach,Dziaduszyce,,38,24%,65,4,59,5,36,3,49,5,36,50,3,36,28,2,55,,2,34,0,,0,
213,myślenicki,Dobczyce,Gimnazjum im. Jana Pawła II w Dobczycach,Dobczyce,Szkolna,151,16%,68,5,56,5,46,5,49,5,138,66,5,138,45,13,61,6,13,35,0,,0,
214,myślenicki,Lubień,"Gimnazjum im. Sługi Bożego Ks. Michała Rapaczaw Tenczynie",Tenczyn,,28,4%,71,6,56,5,48,6,49,5,13,63,5,13,46,15,54,5,0,,0,,0,
215,myślenicki,Lubień,Gimnazjum im. Jana Pawła II w Lubniu,Lubień,,51,18%,72,6,61,6,57,7,57,7,47,76,7,46,60,4,52,,0,,0,,0,
216,myślenicki,Lubień,"Gimnazjum im. Henryka Łasaka w SkomielnejBiałej","SkomielnaBiała",,36,6%,72,6,62,6,50,6,52,5,25,74,6,25,58,11,43,3,0,,0,,0,
217,myślenicki,Myślenice,Gimnazjum nr 1,Myślenice,"JanaSobieskiego",166,13%,77,7,71,8,65,8,61,8,150,81,7,143,64,16,68,7,16,44,0,,0,
218,myślenicki,Myślenice,Gimnazjum Nr 2 im. Jana Pawła II w Myślenicach,Myślenice,"StanisławaPardyaka",66,12%,77,7,66,7,46,5,58,7,56,73,6,56,54,10,73,8,10,38,0,,0,
219,myślenicki,Myślenice,Publiczne Gimnazjum w Trzemeśni,Trzemeśnia,,55,20%,72,6,59,5,47,6,51,5,55,58,4,55,34,0,,,0,,0,,0,
220,myślenicki,Myślenice,"Gimnazjum im. św. Jadwigi Królowej wKrzyszkowicach",Krzyszkowice,,36,14%,78,7,69,8,49,6,57,7,28,74,6,28,50,8,51,5,0,,0,,0,
221,myślenicki,Myślenice,Gimnazjum w Bysinie,Bysina,,22,23%,73,6,62,6,46,5,55,6,22,60,4,22,36,0,,,0,,0,,0,
222,myślenicki,Myślenice,"Publiczne Gimnazjum im. Ks. JanaTwardowskiego w Jaworniku",Jawornik,,64,19%,76,7,65,7,54,7,59,7,42,76,7,42,54,22,48,4,0,,0,,0,
223,myślenicki,Myślenice,Gimnazjum nr 3 im. Marsz. Józefa Piłsudskiego,Myślenice,Zdrojowa,71,27%,71,6,61,6,45,5,54,6,71,65,5,71,40,0,,,0,,0,,0,
224,myślenicki,Myślenice,Publiczne Gimnazjum w Głogoczowie,Głogoczów,,30,27%,69,5,62,6,44,5,59,7,21,56,4,21,33,9,64,7,0,,0,,0,
225,myślenicki,Pcim,"Publiczne Gimnazjum nr 3 im. ks. JanaTwardowskiego",Trzebunia,,34,18%,72,6,60,6,61,8,56,7,29,73,6,29,60,5,43,3,0,,0,,0,
226,myślenicki,Pcim,"Publiczne gimnazjum nr 1 im. Jana Pawła II wPcimiu",Pcim,,54,6%,64,4,57,5,52,7,50,5,54,63,5,54,42,0,,,0,,0,,0,
227,myślenicki,Pcim,Publiczne Gimnazjum nr 2,Stróża,,29,21%,70,5,57,5,45,5,46,4,25,64,5,25,41,4,43,,0,,0,,0,
228,myślenicki,Raciechowice,Publiczne Gimnazjum nr 1 w Raciechowicach,Raciechowice,,44,20%,70,5,55,4,48,6,55,6,43,59,4,43,38,1,50,,0,,0,,0,
229,myślenicki,Raciechowice,Gimnazjum,Gruszów,,22,14%,70,5,64,7,48,6,52,5,19,67,5,19,51,3,40,,0,,0,,0,
230,myślenicki,Raciechowice,Publiczne Gimnazjum w Krzesławicach,Krzesławice,,9,11%,63,4,61,6,47,6,54,6,8,52,3,8,29,1,48,,0,,0,,0,
231,myślenicki,Siepraw,Gimnazjum w Sieprawiu,Siepraw,"ks. JanaPrzytockiego",95,24%,77,7,59,5,53,7,53,6,95,66,5,95,46,0,,,0,,0,,0,
232,myślenicki,Sułkowice,"Gimnazjum im. Stefana Kardynała Wyszyńskiegow Sułkowicach",Sułkowice,Sportowa,103,8%,69%,5,58,5,43,5,48,4,102,59,4,102,37,1,60,,0,,0,,0,
233,myślenicki,Sułkowice,Gimnazjum w Krzywaczce,Krzywaczka,,24,25%,75,7,67,7,60,8,60,7,24,64,5,24,44,0,,,0,,0,,0,
234,myślenicki,Sułkowice,"Gimnazjum im. Króla Kazimierza III Wielkiego wRudniku",Rudnik,Szkolna,37,16%,71,6,59,5,47,6,56,7,37,61,5,37,35,0,,,0,,0,,0,
235,myślenicki,Tokarnia,Gimnazjum im. H. Sienkiewicza w Krzczonowie,Krzczonów,,50,6%,71,6,62,6,45,5,53,6,49,62,5,49,40,1,90,,0,,0,,0,
236,myślenicki,Tokarnia,"Gimnazjum im. Księdza Kardynała StefanaWyszyńskiego Prymasa Tysiąclecia w Tokarni",Tokarnia,,52,6%,71,6,56,5,39,4,51,5,33,58,4,29,40,19,66,7,19,36,0,,0,
237,myślenicki,Wiśniowa,"Zespół Placówek Oświatowych w Wiśniowej -Gimnazjum w Wiśniowej",Wiśniowa,,49,16%,70,5,60,6,48,6,52,5,49,71,6,49,49,0,,,0,,0,,0,
238,myślenicki,Wiśniowa,Gimnazjum w Węglówce,Węglówka,,21,10%,71,6,60,6,40,4,51,5,21,65,5,21,46,0,,,0,,0,,0,
239,nowosądecki,m.Grybów,"Gimnazjum im. ks. Stanisława Konarskiego wGrybowie",Grybów,Węgierska,88,18%,67,5,57,5,44,5,49,5,68,66,5,68,43,20,40,3,0,,0,,0,
240,nowosądecki,Chełmiec,Gimnazjum w Marcinkowicach,Marcinkowice,,24,17%,76,7,56,5,42,5,53,6,23,69,6,23,50,1,60,,0,,0,,0,
241,nowosądecki,Chełmiec,"Zespół Szkół w Chomranicach - Gimnazjum im.Św. Jana Pawła II",Chomranice,,40,18%,73,6,60,6,50,6,53,6,39,60,4,39,39,1,53,,0,,0,,0,
242,nowosądecki,Chełmiec,Gimnazjum w Piątkowej,Piątkowa,,23,4%,71,6,61,6,54,7,60,7,23,61,5,23,40,0,,,0,,0,,0,
243,nowosądecki,Chełmiec,Gimnazjum im. gen. Józefa Gizy w Wielogłowach,Wielogłowy,,37,16%,71,6,56,5,43,5,49,5,37,55,4,37,39,0,,,0,,0,,0,
244,nowosądecki,Chełmiec,Gimnazjum w Chełmcu,Chełmiec,Marcinkowicka,80,5%,76,7,65,7,55,7,52,5,80,69,6,80,49,0,,,0,,0,,0,
245,nowosądecki,Chełmiec,Gimnazjum im. Stanisława Wyspiańskiego,Paszyn,,26,8%,72,6,56,5,46,5,52,5,26,53,3,26,31,0,,,0,,0,,0,
246,nowosądecki,Chełmiec,Gimnazjum im. bł. ks. Jerzego Popiełuszki,Świniarsko,,53,8%,70,5,60,6,44,5,51,5,53,63,5,53,48,0,,,0,,0,,0,
247,nowosądecki,Chełmiec,"Gimnazjum im. gen. Michała Gałązki wTrzetrzewinie",Trzetrzewina,,27,0%,68,5,51,3,39,4,48,4,15,58,4,15,37,12,51,5,0,,0,,0,
248,nowosądecki,Chełmiec,"Zespół Szkół w Librantowej - Gimnazjumim.Józefa Bieńka",Librantowa,,19,16%,72,6,57,5,56,7,48,4,19,55,4,19,33,0,,,0,,0,,0,
249,nowosądecki,Chełmiec,"Gimnazjum im. s. Czesławy Lorek w BiczycachDolnych",Biczyce Dolne,,21,14%,69,5,51,3,47,6,53,6,16,71,6,16,52,5,43,3,0,,0,,0,
250,nowosądecki,"Gródek nadDunajcem","Gimnazjum Nr 3 im. Bł. ks. Jerzego Popiełuszki wJelnej",Jelna,,19,16%,71,6,67,%7,56,7,59,7,19,54,3,19,37,0,,,0,,0,,0,
251,nowosądecki,"Gródek nadDunajcem","Zespół Szkół - Gimnazjum Nr 2 w PodoluGórowej","Podole-Górowa",,15,7%,80%,8,68,7,61,8,59,7,15,74,6,15,54,0,,,0,,0,,0,
252,nowosądecki,"Gródek nadDunajcem","Zespół Szkół Szkoła Podstawowa i Gimnazjum nr1 w Rożnowie - Gimnazjum nr 1 w Rożnowie",Rożnów,,37,16%,73,6,65,7,50,6,48,4,37,63,5,37,44,0,,,0,,0,,0,
253,nowosądecki,"Gródek nadDunajcem",Gimnazjum nr 5,"Gródek nadDunajcem",,17,12%,76,%7,63,6,51,6,57,7,14,61,5,14,44,3,49,,0,,0,,0,
254,nowosądecki,"Gródek nadDunajcem",Zespół Szkół - Gimnazjum nr 4 w Przydonicy,Przydonica,,14,0%,66,4,54,4,45,5,51,5,14,57,4,14,40,0,,,0,,0,,0,
255,nowosądecki,Grybów,"Gimnazjum im. Cichociemnych SpadochroniarzyAK w Stróżach",Stróże,,64,9%,66,4,52,4,52,7,47,4,64,55,4,64,35,0,,,0,,0,,0,
256,nowosądecki,Grybów,Gimnazjum im. św. Jana Kantego w Białej Niżnej,Biała Niżna,,39,10%,75,7,66,7,45,5,59,7,39,61,5,39,46,0,,,0,,0,,0,
257,nowosądecki,Grybów,Gimnazjum im. Jana Pawła II we Florynce,Florynka,,49,6%,65,4,54,4,38,4,48,4,39,48,3,39,28,10,45,4,0,,0,,0,
258,nowosądecki,Grybów,"Gimnazjum im. Stanisława Wyspiańskiego wKrużlowej Wyżnej","KrużlowaWyżna",,45,9%,70,5,56,5,44,5,52,5,45,49,3,45,30,0,,,0,,0,,0,
259,nowosądecki,Grybów,Gimnazjum w Ptaszkowej,Ptaszkowa,,51,12%,76,7,71,8,50,6,56,7,51,68,6,51,43,0,,,0,,0,,0,
260,nowosądecki,Grybów,Gimnazjum w Kąclowej,Kąclowa,,35,0%,68,5,60,6,40,4,44,3,32,52,3,32,30,3,29,,0,,0,,0,
261,nowosądecki,Kamionka Wielka,"Gimnazjum Publiczne w Zespole SzkółPodstawowo - Gimnazjalnych w Mystkowie",Mystków,,23,0%,70,5,63,6,49,6,52,5,22,64,5,22,40,1,73,,0,,0,,0,
262,nowosądecki,Kamionka Wielka,"Zespół Szkół Podstawowo-Gimnazjalnych wKrólowej Górnej Gimnazjum Publiczne wKrólowej Górnej",Królowa Górna,,35,6%,70,5,57,5,47,6,52,5,35,56,4,35,30,0,,,0,,0,,0,
263,nowosądecki,Kamionka Wielka,Gimnazjum Publiczne w Kamionce Wielkiej,"KamionkaWielka",,39,10%,65,4,54,4,46,5,48,4,36,53,3,36,32,3,44,,0,,0,,0,
264,nowosądecki,Kamionka Wielka,Gimnazjum Publiczne w Mszalnicy,Mszalnica,,18,0%,64,4,53,4,39,4,44,3,18,66,5,18,50,0,,,0,,0,,0,
265,nowosądecki,Kamionka Wielka,Gimnazjum Publiczne Nr 2 w Kamionce Wielkiej,"KamionkaWielka",,17,0%,64,4,47,3,33,3,40,2,17,52,3,17,35,0,,,0,,0,,0,
266,nowosądecki,Korzenna,Gimnazjum im. Jana Pawła II w Korzennej,Korzenna,,84,6%,62,3,52,%4,53,7,49,5,82,50,3,82,29,2,63,,1,98,0,,0,
267,nowosądecki,Korzenna,Gimnazjum im. Jana Pawła II w Lipnicy Wielkiej,Lipnica Wielka,,22,5%,70%,5,55,4,51,6,51,5,22,49,3,22,26,0,,,0,,0,,0,
268,nowosądecki,Korzenna,"Zespół Szkół w Koniuszowej - Gimnazjum im.Generała Franciszka Gągora w Koniuszowej",Koniuszowa,,16,0%,72,6,66,7,48,6,54,6,16,63,5,16,37,0,,,0,,0,,0,
269,nowosądecki,Korzenna,"Gimnazjum im. Ks. Jerzego Popiełuszki wMogilnie",Mogilno,,31,0%,65,%4,49,3,36,3,45,3,31,36,1,31,15,0,,,0,,0,,0,
270,nowosądecki,Korzenna,"Gimnazjum im. Księdza Kardynała StefanaWyszyńskiego",Siedlce,,29,10%,69,5,56,5,40,4,48,4,28,58,4,28,36,1,73,,0,,0,,0,
271,nowosądecki,Krynica-Zdrój,"Publiczne Gimnazjum im. prof. dra J. Dietla wKrynicy-Zdroju",Krynica-Zdrój,Szkolna,90,17%,68,5,59,5,46,5,52,5,90,63,5,89,44,0,,,0,,0,,0,
272,nowosądecki,Krynica-Zdrój,Gimnazjum w Bereście,Berest,,20,25%,65,4,50,3,45,5,53,6,19,50,3,19,33,1,53,,0,,0,,0,
273,nowosądecki,Łabowa,"Zespół Szkolno - Gimnazjalny w ŁabowejPubliczne Gimnazjum im. Jana Pawła II wŁabowej",Łabowa,,85,29%,63,4,55,4,37,4,47,4,85,51,3,85,32,0,,,0,,0,,0,
274,nowosądecki,Łącko,"Zespół Szkolno-Gimnazjalny Gimnazjum wJazowsku",Jazowsko,,61,5%,67,5,57,5,42,5,44,3,43,55,4,43,33,18,68,7,0,,0,,0,
275,nowosądecki,Łącko,"Zespół Szkolno-Gimnazjalny - Gimnazjum wŁącku",Łącko,,111,15%,70,5,63,6,53,7,54,6,104,57,4,104,35,7,64,7,3,46,0,,0,
276,nowosądecki,Łącko,"Zespół Szkolno-Gimnazjalny Gimnazjum wZagorzynie",Zagorzyn,,35,3%,53,2,50,3,30,2,46,4,29,50,3,4,54,6,63,7,6,36,0,,0,
277,nowosądecki,Łososina Dolna,Gimnazjum w Tęgoborzy,Tęgoborze,,68,6%,70,5,60,6,46,5,48,4,67,53,3,67,34,1,55,,0,,0,,0,
278,nowosądecki,Łososina Dolna,"Zespół Szkół Podstawowo-Gimnazjalnych im.Jana Pawła II w Łososinie Dolnej - Gimnazjum",Łososina Dolna,,80,5%,68,5,62,6,44,5,52,5,80,58,4,80,41,0,,,0,,0,,0,
279,nowosądecki,Muszyna,"Gimnazjum im. Straży Granicznej IIRzeczpospolitej",Muszyna,Rynek,71,17%,62,3,56,5,44,5,51,5,61,69,6,61,47,10,50,5,0,,0,,0,
280,nowosądecki,Muszyna,Gimnazjum,Złockie,,40,20%,70,5,58,5,39,4,48,4,40,59,4,40,36,0,,,0,,0,,0,
281,nowosądecki,Muszyna,Gimnazjum w Powroźniku,Powroźnik,,27,19%,66,4,56,5,38,4,47,4,25,80,7,25,62,2,39,,0,,0,,0,
